time,dist,path
22.163449566811323,1269.0,37->43->60->84->4->82->17->6->16->7->44->83->15->85->92->36->13->62->50->64->34->80->32->8->3->74->55->38->72->42->14->56->73->21->71->5->26->27->52->100->87->0->76->49->30->46->45->18->61->9->19->29->31->63->48->35->47->81->93->20->39->94->91->97->90->59->88->51->68->69->70->65->89->10->86->96->99->41->1->40->22->66->67->78->28->77->33->54->24->53->23->75->2->79->11->25->57->12->95->58->98
22.28692350909114,1307.0,30->12->52->57->5->94->100->26->51->48->35->46->81->17->59->7->18->45->16->97->86->1->14->56->36->91->96->90->13->37->4->98->60->83->84->99->40->66->38->55->73->72->20->39->6->47->82->44->15->85->43->92->71->54->3->22->24->23->53->28->2->8->50->31->19->32->0->78->49->9->62->63->10->87->61->65->29->89->69->68->27->88->58->95->74->79->67->76->11->25->21->42->41->93->75->77->80->33->64->70->34
22.591918483376503,1346.0,62->49->76->75->11->25->79->67->28->32->3->55->66->22->54->24->38->53->23->77->0->31->50->65->64->19->69->59->98->58->91->12->1->40->39->21->74->86->56->41->42->85->43->84->5->17->26->78->2->27->61->87->6->15->90->99->96->94->36->97->73->71->14->13->37->60->93->88->57->95->48->10->81->82->92->4->18->89->70->34->33->8->80->29->30->100->72->20->52->68->9->51->7->83->16->44->45->35->46->47->63
22.969915652647614,1443.0,0->27->58->16->59->52->53->79->12->95->84->97->29->30->31->70->34->64->18->7->17->100->25->38->22->74->73->40->21->55->66->33->8->9->87->6->47->81->4->82->69->19->65->80->77->32->50->49->68->72->71->86->90->92->43->99->41->13->37->42->14->75->76->78->57->39->1->20->24->54->23->28->62->63->48->15->36->91->93->98->5->94->11->2->67->3->56->96->88->51->89->61->10->46->35->45->44->85->60->83->26
23.84070193208754,1313.0,0->9->69->30->79->53->54->2->32->78->76->49->47->46->81->36->99->12->73->22->38->66->20->57->25->11->27->68->50->70->65->19->87->6->17->7->44->16->15->74->55->3->71->1->56->14->42->60->59->86->95->92->58->84->91->97->82->45->35->89->62->26->51->29->31->18->48->63->10->61->8->77->33->75->67->39->52->100->5->93->94->96->72->40->21->90->37->13->41->43->85->4->83->98->88->34->64->80->28->23->24
22.55841253697872,1224.0,57->53->27->11->76->2->32->80->52->26->25->39->42->14->43->13->84->15->60->90->92->58->91->94->5->93->36->95->97->100->51->30->69->89->31->19->68->6->47->82->17->88->59->85->37->99->41->96->86->56->73->72->20->71->79->67->61->18->35->46->81->45->87->9->62->10->48->63->8->29->7->44->4->75->49->50->77->28->78->23->24->55->3->38->66->22->21->40->74->54->33->34->64->70->65->0->16->83->98->12->1
22.621246369555593,1415.0,79->0->17->7->45->87->51->72->38->66->21->40->73->39->57->30->69->29->61->68->100->12->41->13->14->42->1->96->99->90->84->86->93->91->98->36->37->43->85->15->60->16->56->32->77->75->82->6->35->48->63->46->47->50->70->8->53->22->74->49->78->67->33->28->23->55->71->20->2->11->27->88->44->83->4->81->89->65->80->76->34->64->19->9->10->62->31->18->26->59->58->92->97->94->5->95->52->25->3->54->24
22.968246787786484,1259.0,91->41->13->6->51->81->17->12->39->25->42->14->56->74->40->21->38->24->22->55->23->28->2->27->11->0->68->54->53->57->96->58->97->98->5->94->95->93->26->29->75->76->78->77->79->67->49->32->50->69->9->47->46->35->16->15->85->20->71->3->66->73->72->1->86->82->59->7->44->37->99->92->90->36->4->83->84->60->43->45->18->10->62->63->48->87->61->89->31->64->34->80->8->33->70->19->65->30->100->52->88
23.67188544385135,1290.0,0->26->74->3->54->53->79->27->25->39->100->95->4->59->97->96->13->42->14->72->75->49->29->32->50->52->57->1->22->73->20->8->80->78->28->23->38->71->21->40->55->66->24->67->11->92->99->91->93->5->83->16->85->37->43->15->36->41->56->12->86->94->60->82->44->7->88->51->81->47->45->35->46->48->70->34->64->9->62->89->2->33->77->76->61->87->6->18->10->63->69->68->17->98->58->84->90->30->31->65->19
22.299289777874947,1304.0,68->27->76->33->28->53->11->25->57->1->56->12->93->21->20->73->55->22->66->38->71->100->0->32->49->75->26->92->90->41->36->84->96->3->24->54->23->69->61->9->39->74->72->52->51->87->81->7->16->60->58->2->79->67->4->83->30->78->77->34->62->10->63->48->35->46->45->47->6->29->50->8->80->19->31->70->64->65->89->18->44->85->15->37->99->91->98->17->59->82->43->13->42->40->14->86->94->97->95->5->88
22.684990948066115,1395.0,47->46->35->45->6->17->88->7->81->58->4->15->85->86->91->39->25->28->23->54->56->94->42->43->13->37->75->32->68->8->77->29->50->49->76->67->11->63->48->10->19->70->64->34->33->2->78->80->65->31->89->69->0->100->52->93->92->90->84->97->95->12->1->72->71->41->14->40->9->61->18->62->26->27->24->53->57->5->82->51->79->3->20->96->99->36->98->59->60->16->44->83->21->74->55->22->38->66->73->30->87
23.45728230290115,1414.0,41->26->27->52->95->82->7->93->40->1->39->88->48->63->29->80->78->23->72->20->57->12->90->37->42->56->79->28->77->75->18->10->51->49->2->76->50->8->19->32->0->30->81->17->6->47->45->46->35->71->55->38->66->22->21->74->54->24->25->11->100->5->83->59->61->31->9->60->97->4->91->58->96->68->33->34->64->70->65->62->89->69->87->67->53->3->73->14->99->43->15->36->84->44->16->85->13->92->98->94->86
