time,dist,path
154.9388948958367,19724.0,42->27->39->2->40->15->26->16->9->3->25->1->37->30->14->8->0->7->21->33->47->44->34->23->41->28->4->13->24->38->31->20->19->43->17->6->45->32->11->46->12->22->10->35->29->5->36->18
148.86086700111628,18014.0,45->43->17->35->27->6->30->14->24->46->42->5->22->47->2->21->0->8->39->11->32->19->10->20->29->18->36->26->16->31->38->12->13->4->28->41->23->9->44->34->25->3->1->33->40->15->7->37
146.22049565427005,21069.0,9->23->13->22->40->15->21->26->42->16->31->44->41->7->8->39->0->32->11->12->24->2->10->14->45->19->46->20->38->47->4->33->37->6->17->27->35->43->30->18->36->29->5->28->1->25->3->34
146.59491286799312,18679.0,27->24->22->32->6->30->45->43->35->46->31->3->25->1->28->13->33->12->38->20->10->39->11->14->17->29->26->8->37->7->0->15->21->2->40->4->47->41->9->34->44->23->19->42->16->18->36->5
154.20011456869543,18170.0,23->41->47->7->35->5->0->45->37->39->20->46->11->32->19->42->26->16->29->14->10->22->2->31->12->30->43->27->18->36->6->17->8->21->15->40->33->13->24->38->4->28->1->25->3->34->44->9
159.9413981270045,19393.0,37->29->26->36->18->16->38->9->25->1->41->3->28->33->13->39->22->4->47->46->19->35->42->5->27->6->32->34->44->23->31->20->24->12->10->11->14->45->30->43->17->8->0->21->2->40->15->7
157.9928882662207,18936.0,42->25->34->3->23->9->39->45->4->47->41->44->1->28->40->22->46->19->32->21->15->2->33->13->24->12->20->31->38->10->14->11->30->37->8->0->7->43->17->6->35->27->29->5->36->18->26->16
184.31742621026933,21198.0,43->22->13->0->7->46->19->14->32->11->10->28->41->3->25->1->40->15->33->4->2->21->8->37->17->6->30->39->24->23->31->29->5->27->35->45->12->47->9->44->34->38->20->42->16->26->18->36
144.95564479008317,18713.0,0->15->21->2->39->46->20->38->34->23->44->9->31->41->25->3->1->30->45->14->33->13->22->19->42->16->18->36->27->17->10->11->43->6->5->26->29->35->32->12->24->47->4->28->40->7->37->8
152.82385816425085,17796.0,37->7->8->39->30->43->27->19->2->33->13->42->16->20->12->24->40->4->38->31->47->28->1->41->25->3->9->44->34->23->29->18->26->36->5->35->6->17->45->32->0->15->21->22->10->46->11->14
148.36927612312138,17055.0,33->2->39->11->14->32->45->35->19->12->22->10->37->43->6->18->36->16->42->29->26->17->46->20->23->34->44->9->1->40->15->7->27->5->30->8->0->21->28->3->25->41->4->47->31->38->24->13
148.1224842965603,19781.0,13->4->17->36->35->25->3->34->44->6->27->29->26->18->5->16->42->46->12->22->33->28->1->9->41->23->47->40->21->15->0->7->37->8->39->2->10->11->32->45->43->30->14->19->20->31->38->24
143.5408122111112,18669.0,32->11->15->21->46->20->29->5->36->18->27->17->8->2->41->34->44->9->3->25->23->38->14->45->35->19->12->28->1->4->47->31->24->13->0->7->40->33->22->10->39->37->30->43->6->26->16->42
160.4185373093933,20196.0,17->30->33->28->4->1->40->12->25->3->34->23->47->31->38->21->39->11->24->41->9->44->2->15->19->46->20->13->22->14->37->32->10->45->8->0->7->43->6->27->5->36->18->26->16->42->29->35
151.70690050721169,17085.0,45->32->5->29->6->35->43->8->37->30->36->18->26->42->11->46->20->1->28->33->22->10->19->16->27->17->0->7->21->2->15->40->41->25->3->47->4->9->34->44->23->31->38->24->13->12->39->14
154.0728199891746,18857.0,10->12->46->11->19->32->14->39->8->0->21->7->15->2->37->43->30->45->22->33->41->9->34->44->42->16->26->35->40->1->25->3->23->24->13->28->4->47->38->31->20->29->18->36->5->27->6->17
154.12072946317494,20030.0,26->16->18->36->5->39->23->13->22->21->2->31->24->12->47->9->34->46->20->28->41->4->1->25->3->44->38->33->40->15->17->35->32->19->10->11->14->45->8->0->7->37->30->43->6->27->29->42
158.18348265625536,19794.0,33->28->9->47->1->0->7->10->11->32->29->35->26->16->42->34->44->23->25->3->24->12->13->4->41->31->38->6->17->27->5->18->36->43->30->37->8->39->14->45->19->46->20->22->2->21->15->40
154.27579181455076,16479.0,7->8->15->2->22->13->33->40->0->21->10->46->24->12->47->41->23->31->20->18->36->42->26->6->30->43->17->27->5->16->29->35->19->38->9->44->34->3->25->1->28->4->39->14->11->32->45->37
152.1449287123978,15893.0,35->45->10->13->8->0->7->37->32->19->11->14->39->46->31->38->23->9->41->28->4->12->22->21->15->40->24->20->47->44->34->25->3->1->33->2->30->43->17->6->29->42->16->26->18->36->5->27
155.24562164768577,17353.0,1->7->37->29->11->33->40->2->10->38->31->23->9->34->44->47->4->24->13->12->22->39->8->0->21->15->14->32->42->26->36->6->17->27->18->16->5->35->43->30->45->19->46->20->28->41->25->3
143.54713851585984,17616.0,8->37->30->42->16->26->29->23->44->34->9->40->21->0->7->15->13->24->22->14->11->10->12->38->31->20->46->19->35->17->45->32->43->27->6->18->36->5->39->2->33->28->1->3->25->41->47->4
148.28008542582393,20864.0,39->12->11->35->32->22->33->4->28->1->41->47->38->20->27->45->14->15->21->10->13->2->40->3->25->19->6->18->26->16->42->29->31->23->44->34->9->24->46->5->36->17->43->30->37->7->0->8
151.12660651281476,21849.0,15->33->24->47->28->1->41->4->27->35->46->0->8->7->30->43->45->37->21->2->12->19->29->16->22->10->11->32->14->39->13->3->25->9->38->42->26->18->36->5->6->17->20->31->23->44->34->40
152.52668977156281,19848.0,11->43->6->5->36->35->14->0->15->2->47->25->1->45->17->27->29->32->33->28->4->9->3->34->44->23->41->38->22->21->40->12->20->31->24->13->39->7->8->37->30->18->26->16->42->19->46->10
