time,dist,path
22.63493298366666,25619.0,35->43->17->26->16->11->30->18->27->45->0->29->42->32->39->13->4->47->33->24->31->2->10->15->25->46->12->22->38->14->19->20->23->44->3->1->40->34->9->41->28->21->7->8->37->6->36->5
23.388197908177972,23211.0,22->0->39->42->35->37->18->26->5->30->43->11->15->21->40->2->13->47->34->44->25->41->1->3->4->24->6->16->36->29->17->9->23->28->7->8->27->32->45->19->14->10->46->20->31->38->12->33
25.10919849947095,29004.0,12->22->4->34->47->46->16->18->26->17->8->21->13->38->33->31->45->6->11->40->3->41->15->36->5->42->32->44->9->23->20->19->0->7->24->25->1->28->2->39->14->37->30->35->27->29->43->10
22.695515789091587,21726.0,4->33->40->21->0->14->39->10->2->11->18->30->37->43->45->22->12->15->7->13->23->41->47->28->24->19->5->36->29->35->27->26->42->16->6->46->38->9->34->44->3->25->1->8->17->32->20->31
22.322097450494766,23778.0,44->9->23->24->20->43->36->29->19->30->0->15->39->46->42->18->45->14->8->2->13->25->3->1->33->37->21->11->7->40->31->12->22->28->10->17->6->35->27->5->16->26->32->38->47->4->41->34
23.391957053914666,27349.0,41->20->37->14->9->23->4->40->27->30->1->13->38->12->31->19->46->2->28->47->39->35->16->42->7->43->5->18->36->26->32->29->6->17->11->10->22->24->33->21->15->8->45->0->44->34->3->25
28.35520805977285,22867.0,9->41->4->33->28->1->37->43->18->42->32->20->46->16->29->35->6->36->26->45->21->11->19->2->40->25->34->44->3->23->15->7->0->24->38->31->13->22->5->27->17->30->8->39->14->10->12->47
23.08236137405038,23438.0,32->13->1->25->9->34->23->31->19->20->40->22->10->2->18->26->29->27->17->45->6->5->36->35->14->44->3->41->47->24->46->28->38->4->12->0->21->15->33->7->37->30->43->42->16->8->39->11
23.390348851680756,27137.0,43->30->37->16->42->19->11->46->47->41->32->18->5->35->39->7->34->44->23->1->40->13->21->15->14->38->9->4->31->29->20->25->3->24->28->33->10->2->0->8->12->22->45->26->36->27->6->17
21.723398627713323,27407.0,30->21->1->23->15->7->43->17->39->2->47->34->12->46->28->44->25->41->40->22->33->4->20->18->36->26->5->19->10->0->13->9->3->24->31->38->32->11->37->8->14->45->35->27->16->42->29->6
25.387150106951594,25270.0,4->47->23->41->40->7->8->33->22->37->17->32->19->46->14->21->18->27->31->20->39->0->29->26->5->11->2->10->15->30->43->6->35->38->9->1->3->25->34->44->28->13->45->42->16->36->12->24
22.43722421117127,22711.0,47->2->10->32->5->42->17->36->35->8->39->45->26->43->16->18->29->20->4->41->34->25->31->0->14->6->27->30->37->11->19->46->12->38->13->1->3->9->44->23->24->33->22->21->7->15->40->28
22.98812818340957,28604.0,41->23->14->7->12->4->9->38->15->6->36->17->35->34->3->20->19->43->32->30->16->18->46->24->31->13->37->11->21->39->10->22->47->1->25->44->42->26->29->5->27->45->8->0->2->33->40->28
23.6084075961262,27187.0,14->39->46->31->7->15->19->42->16->5->36->17->32->45->2->22->9->44->38->20->30->8->24->28->13->12->3->23->34->1->40->37->0->10->4->41->47->25->33->21->18->26->35->6->29->27->43->11
22.20395410619676,22405.0,4->25->34->9->12->2->0->6->17->36->27->42->29->20->24->23->44->3->47->31->13->10->14->30->35->26->5->18->16->45->7->22->11->8->37->43->46->19->32->15->40->33->21->39->28->1->41->38
22.620061988011003,25978.0,43->7->40->41->1->23->44->9->21->28->4->20->12->11->34->24->47->3->25->13->19->32->15->35->42->5->29->46->10->22->2->31->38->33->14->27->36->18->26->16->0->8->39->45->37->30->6->17
23.558253966271877,25900.0,2->28->33->17->19->11->15->40->22->21->7->30->6->42->16->26->8->39->20->31->29->18->41->1->45->36->35->27->14->37->43->32->12->46->10->0->5->47->4->9->3->25->44->34->23->38->24->13
21.98893561773002,28541.0,15->9->44->25->23->19->20->3->24->39->22->12->10->4->47->31->6->36->5->32->45->13->38->46->34->28->1->11->2->33->41->21->40->14->30->37->17->29->26->18->42->27->16->43->35->7->0->8
21.963092256337404,24853.0,29->45->15->28->41->34->3->9->12->35->6->17->43->39->13->0->8->37->7->2->21->44->25->14->32->19->38->31->23->33->40->30->46->20->10->11->22->24->47->1->4->27->36->5->18->16->26->42
23.002016803249717,27109.0,41->22->0->11->18->26->16->14->7->6->15->39->47->3->44->10->2->24->12->38->31->13->8->42->36->5->30->21->37->17->27->29->32->40->4->28->25->34->1->33->45->43->35->19->46->20->23->9
23.929237378761172,25566.0,43->27->6->9->3->47->34->23->19->32->30->2->22->33->17->36->29->12->41->25->44->28->39->11->14->35->5->18->42->16->26->20->13->24->10->46->21->40->31->38->4->1->15->0->8->7->37->45
22.922206779941916,27730.0,28->33->45->30->46->20->44->23->38->24->43->10->1->25->14->42->18->16->15->21->7->8->2->4->47->9->31->34->3->41->13->22->12->26->29->36->5->27->0->40->11->32->37->39->17->6->35->19
22.592263486236334,23736.0,33->4->15->0->30->16->18->45->21->24->44->34->31->47->9->41->28->40->2->11->39->10->23->25->3->1->26->5->29->32->6->27->36->42->19->46->13->38->20->14->43->17->35->37->8->7->22->12
29.475624123588204,26906.0,35->27->16->42->18->36->10->4->34->3->9->6->43->31->38->44->32->8->30->14->46->12->20->45->37->2->22->13->0->19->11->17->29->24->47->28->1->25->23->41->33->39->7->21->40->15->5->26
23.485670190304518,24606.0,44->15->22->12->35->42->6->26->5->18->46->39->17->30->45->33->28->4->10->32->43->14->47->38->13->41->3->34->25->1->40->2->21->11->7->37->29->27->16->36->19->0->8->24->20->31->23->9
